help_mode,task,disturbance,episode,seed,success,help_requested,help_step,request_score,max_risk_score,risk_threshold,disturbance_fired,disturbance_trigger_step,steps
learned_help,can,object_shift,6,600033,True,True,7.0,0.1359289288520813,0.9452589750289917,0.11040347814559937,True,14.0,120
learned_help,can,object_shift,7,600034,True,True,7.0,0.1728760302066803,0.9931921362876892,0.11040347814559937,True,14.0,129
learned_help,can,action_noise,0,600027,True,True,38.0,0.692661464214325,0.9600861668586731,0.11040347814559937,True,8.0,151
learned_help,can,action_noise,1,600028,True,True,8.0,0.15843473374843597,0.7723039984703064,0.11040347814559937,False,,116
learned_help,can,action_noise,2,600029,True,True,8.0,0.38496559858322144,0.8043027520179749,0.11040347814559937,False,,128
learned_help,can,action_noise,3,600030,True,True,7.0,0.2819366157054901,0.9193199872970581,0.11040347814559937,False,,147
learned_help,can,action_noise,4,600031,True,True,8.0,0.6960992217063904,0.9413880109786987,0.11040347814559937,False,,121
learned_help,can,action_noise,5,600032,True,True,7.0,0.23359990119934082,0.8172661066055298,0.11040347814559937,False,,131
learned_help,can,action_noise,6,600033,True,True,7.0,0.1359289288520813,0.8384883403778076,0.11040347814559937,False,,118
learned_help,can,action_noise,7,600034,True,True,7.0,0.1728760302066803,0.8236120343208313,0.11040347814559937,False,,129
learned_help,can,action_delay,0,600027,True,True,5.0,0.6481130719184875,0.8819890022277832,0.11040347814559937,True,3.0,132
learned_help,can,action_delay,1,600028,True,True,5.0,0.7671183347702026,0.7671183347702026,0.11040347814559937,True,4.0,119
learned_help,can,action_delay,2,600029,True,True,5.0,0.7950761318206787,0.8912681937217712,0.11040347814559937,True,4.0,132
learned_help,can,action_delay,3,600030,True,True,5.0,0.8341902494430542,0.8980874419212341,0.11040347814559937,True,4.0,151
learned_help,can,action_delay,4,600031,True,True,5.0,0.4520346522331238,0.7687128186225891,0.11040347814559937,True,3.0,118
learned_help,can,action_delay,5,600032,True,True,5.0,0.846673309803009,0.8471186757087708,0.11040347814559937,False,,136
learned_help,can,action_delay,6,600033,True,True,5.0,0.76059490442276,0.8099055290222168,0.11040347814559937,True,4.0,121
learned_help,can,action_delay,7,600034,True,True,5.0,0.8511717915534973,0.8512669205665588,0.11040347814559937,False,,134
learned_help,can,gripper_slip,0,600027,True,True,56.0,0.9696150422096252,0.9914549589157104,0.11040347814559937,True,56.0,170
learned_help,can,gripper_slip,1,600028,True,True,8.0,0.15843473374843597,0.9920389652252197,0.11040347814559937,True,43.0,207
learned_help,can,gripper_slip,2,600029,True,True,8.0,0.38496559858322144,0.9909400939941406,0.11040347814559937,True,51.0,223
learned_help,can,gripper_slip,3,600030,True,True,7.0,0.2819366157054901,0.9875128865242004,0.11040347814559937,True,56.0,235
learned_help,can,gripper_slip,4,600031,True,True,8.0,0.6960992217063904,0.9908272624015808,0.11040347814559937,True,47.0,217
learned_help,can,gripper_slip,5,600032,True,True,7.0,0.23359990119934082,0.9902258515357971,0.11040347814559937,True,48.0,209
learned_help,can,gripper_slip,6,600033,True,True,7.0,0.1359289288520813,0.9874457120895386,0.11040347814559937,True,44.0,208
learned_help,can,gripper_slip,7,600034,True,True,7.0,0.1728760302066803,0.9919399619102478,0.11040347814559937,True,47.0,222
oracle_help,can,nominal,0,600027,True,False,,,0.8135199546813965,0.11040347814559937,False,,119
oracle_help,can,nominal,1,600028,True,False,,,0.7723039984703064,0.11040347814559937,False,,120
oracle_help,can,nominal,2,600029,True,False,,,0.801956832408905,0.11040347814559937,False,,125
oracle_help,can,nominal,3,600030,True,True,130.0,0.0029707851354032755,0.8973674774169922,0.11040347814559937,False,,152
oracle_help,can,nominal,4,600031,True,False,,,0.7686193585395813,0.11040347814559937,False,,104
oracle_help,can,nominal,5,600032,True,False,,,0.8172661066055298,0.11040347814559937,False,,127
oracle_help,can,nominal,6,600033,True,False,,,0.7647041082382202,0.11040347814559937,False,,106
oracle_help,can,nominal,7,600034,True,False,,,0.81113600730896,0.11040347814559937,False,,127
oracle_help,can,object_shift,0,600027,True,True,16.0,0.9564412832260132,0.9796864986419678,0.11040347814559937,True,14.0,130
oracle_help,can,object_shift,1,600028,True,True,16.0,0.06188502162694931,0.9902190566062927,0.11040347814559937,True,14.0,131
oracle_help,can,object_shift,2,600029,True,True,16.0,0.007131324149668217,0.9919512271881104,0.11040347814559937,True,14.0,137
oracle_help,can,object_shift,3,600030,True,True,16.0,0.13359563052654266,0.9903912544250488,0.11040347814559937,True,14.0,159
oracle_help,can,object_shift,4,600031,True,True,16.0,0.3639513850212097,0.9888309836387634,0.11040347814559937,True,14.0,136
oracle_help,can,object_shift,5,600032,True,True,16.0,0.2684720456600189,0.9840149283409119,0.11040347814559937,True,14.0,136
oracle_help,can,object_shift,6,600033,True,True,16.0,0.015755023807287216,0.9631086587905884,0.11040347814559937,True,14.0,134
oracle_help,can,object_shift,7,600034,True,True,16.0,0.3300354480743408,0.9929293990135193,0.11040347814559937,True,14.0,139
oracle_help,can,action_noise,0,600027,True,True,10.0,0.08666446059942245,0.8135199546813965,0.11040347814559937,True,8.0,129
oracle_help,can,action_noise,1,600028,True,True,10.0,0.2424098402261734,0.9578739404678345,0.11040347814559937,True,8.0,123
oracle_help,can,action_noise,2,600029,True,True,10.0,0.782109797000885,0.801956832408905,0.11040347814559937,True,8.0,128
oracle_help,can,action_noise,3,600030,True,True,10.0,0.8448482155799866,0.8695392608642578,0.11040347814559937,True,8.0,147
oracle_help,can,action_noise,4,600031,True,True,10.0,0.46622809767723083,0.965170681476593,0.11040347814559937,True,8.0,126
oracle_help,can,action_noise,5,600032,True,True,10.0,0.8281114101409912,0.8281114101409912,0.11040347814559937,True,8.0,131
oracle_help,can,action_noise,6,600033,True,True,10.0,0.2352564036846161,0.8689220547676086,0.11040347814559937,True,8.0,122
