condition,task,disturbance,episode,seed,success,disturbance_fired,recovered,steps,total_reward,trigger_step,final_can_x,final_can_y,final_can_z,training_seed,budget
recovery_bc,milk,nominal,5,400032,True,False,False,88,28.88192733523508,,-0.0085494639351964,0.1323286741971969,0.8950084447860718,27,1500
recovery_bc,milk,nominal,6,400033,True,False,False,69,25.362351770961993,,-0.0154880201444029,0.1385823190212249,0.8973433375358582,27,1500
recovery_bc,milk,nominal,7,400034,True,False,False,101,30.41688032777806,,-0.0172411240637302,0.1503699123859405,0.8907105326652527,27,1500
recovery_bc,milk,object_shift,0,400027,False,True,False,260,5.5353759492169194,14.0,0.0088320942595601,-0.1057023704051971,0.8808525204658508,27,1500
recovery_bc,milk,object_shift,1,400028,True,True,True,102,27.822813019433923,14.0,-0.0129024200141429,0.1292266547679901,0.8961054682731628,27,1500
recovery_bc,milk,object_shift,2,400029,False,True,False,260,7.112127913998617,14.0,-0.0587916150689125,-0.2039796411991119,0.8375474214553833,27,1500
recovery_bc,milk,object_shift,3,400030,True,True,True,98,26.789726092401427,14.0,-0.0120880203321576,0.1286565363407135,0.895719051361084,27,1500
recovery_bc,milk,object_shift,4,400031,False,True,False,260,5.943564545589556,14.0,0.0073105227202177,-0.1852302849292755,0.880955696105957,27,1500
recovery_bc,milk,object_shift,5,400032,True,True,True,99,30.02442325245268,14.0,-0.0171289686113595,0.154510036110878,0.8909875154495239,27,1500
recovery_bc,milk,object_shift,6,400033,True,True,True,87,17.07083979896372,14.0,-0.0145965786650776,0.1283722072839737,0.8909910917282104,27,1500
recovery_bc,milk,object_shift,7,400034,True,True,True,97,27.414792966428585,14.0,-0.0183421038091182,0.1476194411516189,0.8942921757698059,27,1500
recovery_bc,milk,action_noise,0,400027,True,True,True,69,21.663376976138384,8.0,-0.0212083607912063,0.1224046200513839,0.8913255929946899,27,1500
recovery_bc,milk,action_noise,1,400028,True,True,True,98,32.485704366388376,8.0,-0.0305254850536584,0.1504890918731689,0.8916267156600952,27,1500
recovery_bc,milk,action_noise,2,400029,True,True,True,74,27.71418399629358,8.0,0.0010053255828097,0.1470015347003936,0.8983646631240845,27,1500
recovery_bc,milk,action_noise,3,400030,True,True,True,104,33.05161386645767,8.0,0.0026075290516018,0.1828249394893646,0.8937013149261475,27,1500
recovery_bc,milk,action_noise,4,400031,False,True,False,260,10.27184516188216,8.0,0.0758086964488029,-0.2453300654888153,0.8375988006591797,27,1500
recovery_bc,milk,action_noise,5,400032,True,True,True,84,26.95023309564153,8.0,0.000541758374311,0.0991873666644096,0.895457923412323,27,1500
recovery_bc,milk,action_noise,6,400033,True,True,True,74,26.38621591202163,8.0,-0.0501687116920948,0.13571198284626,0.8878172039985657,27,1500
recovery_bc,milk,action_noise,7,400034,False,True,False,260,6.350101294743523,8.0,0.0929737389087677,-0.0898774191737175,0.8379336595535278,27,1500
recovery_bc,milk,action_delay,0,400027,False,True,False,260,30.91631946842783,3.0,0.00854217633605,0.3196901977062225,0.9235972762107848,27,1500
recovery_bc,milk,action_delay,1,400028,False,True,False,260,3.049963120426967,5.0,0.0408308021724224,-0.2007846236228943,0.8379326462745667,27,1500
recovery_bc,milk,action_delay,2,400029,False,True,False,260,6.3914256476766935,5.0,-0.0593793466687202,-0.1668249666690826,0.8836904168128967,27,1500
recovery_bc,milk,action_delay,3,400030,False,True,False,260,1.6648827619905298,3.0,0.0941532924771308,-0.2835747897624969,0.8379378914833069,27,1500
recovery_bc,milk,action_delay,4,400031,False,True,False,260,9.003404171873983,3.0,-0.0101746981963515,-0.1891920864582061,0.8937607407569885,27,1500
recovery_bc,milk,action_delay,5,400032,False,True,False,260,1.153319218074278,3.0,0.0052438480779528,-0.248628482222557,0.8379336595535278,27,1500
