logging_scheme,logging_seed,method,target_budget,episodes,success_rate,intervention_rate,matched_oracle_success_rate,regret_to_matched_oracle,request_precision,nominal_false_alarm_rate
adaptive_value,307,reversibility_proxy,0.25,240,0.5791666666666667,0.25,0.7,0.12083333333333324,0.5166666666666667,0.10416666666666667
adaptive_value,307,reversibility_proxy,0.5,240,0.7375,0.5,0.95,0.2124999999999999,0.575,0.16666666666666666
adaptive_value,307,reversibility_proxy,0.75,240,0.8958333333333334,0.75,0.9958333333333333,0.09999999999999998,0.5944444444444444,0.5416666666666666
adaptive_value,401,never_help,0.0,240,0.45,0.0,0.45,0.0,,0.0
adaptive_value,401,always_help,1.0,240,0.9833333333333333,1.0,0.9958333333333333,0.012500000000000067,0.5375,1.0
adaptive_value,401,oracle_value,,240,0.9958333333333333,0.5458333333333333,0.9958333333333333,0.0,1.0,0.10416666666666667
adaptive_value,401,paired_label_oracle,0.1,240,0.5375,0.1,0.55,0.012500000000000067,0.875,0.08333333333333333
adaptive_value,401,paired_label_oracle,0.25,240,0.6625,0.25,0.7,0.03749999999999998,0.85,0.125
adaptive_value,401,paired_label_oracle,0.5,240,0.8166666666666667,0.5,0.95,0.1333333333333333,0.7333333333333333,0.2708333333333333
adaptive_value,401,paired_label_oracle,0.75,240,0.9166666666666666,0.75,0.9958333333333333,0.07916666666666672,0.6277777777777778,0.5208333333333334
adaptive_value,401,failure_risk,0.1,240,0.5166666666666667,0.1,0.55,0.033333333333333326,0.6666666666666666,0.0625
adaptive_value,401,failure_risk,0.25,240,0.6125,0.25,0.7,0.08749999999999991,0.65,0.14583333333333334
adaptive_value,401,failure_risk,0.5,240,0.7625,0.5,0.95,0.1875,0.625,0.4166666666666667
adaptive_value,401,failure_risk,0.75,240,0.8666666666666667,0.75,0.9958333333333333,0.12916666666666665,0.5555555555555556,0.6458333333333334
adaptive_value,401,ensemble_uncertainty,0.1,240,0.5291666666666667,0.1,0.55,0.02083333333333337,0.7916666666666666,0.020833333333333332
adaptive_value,401,ensemble_uncertainty,0.25,240,0.6375,0.25,0.7,0.0625,0.75,0.041666666666666664
adaptive_value,401,ensemble_uncertainty,0.5,240,0.8125,0.5,0.95,0.13749999999999996,0.725,0.10416666666666667
adaptive_value,401,ensemble_uncertainty,0.75,240,0.8958333333333334,0.75,0.9958333333333333,0.09999999999999998,0.6166666666666667,0.4375
adaptive_value,401,s_learner,0.1,240,0.48333333333333334,0.1,0.55,0.06666666666666671,0.3333333333333333,0.2708333333333333
adaptive_value,401,s_learner,0.25,240,0.5458333333333333,0.25,0.7,0.15416666666666667,0.38333333333333336,0.4583333333333333
adaptive_value,401,s_learner,0.5,240,0.6708333333333333,0.5,0.95,0.2791666666666667,0.44166666666666665,0.6666666666666666
adaptive_value,401,s_learner,0.75,240,0.8041666666666667,0.75,0.9958333333333333,0.19166666666666665,0.48333333333333334,0.8333333333333334
adaptive_value,401,t_learner,0.1,240,0.5041666666666667,0.1,0.55,0.04583333333333339,0.5416666666666666,0.125
adaptive_value,401,t_learner,0.25,240,0.6,0.25,0.7,0.09999999999999998,0.6,0.2916666666666667
adaptive_value,401,t_learner,0.5,240,0.7166666666666667,0.5,0.95,0.23333333333333328,0.5333333333333333,0.5208333333333334
adaptive_value,401,t_learner,0.75,240,0.8708333333333333,0.75,0.9958333333333333,0.125,0.5611111111111111,0.6875
adaptive_value,401,ipw_learner,0.1,240,0.4875,0.1,0.55,0.06250000000000006,0.375,0.10416666666666667
adaptive_value,401,ipw_learner,0.25,240,0.5708333333333333,0.25,0.7,0.12916666666666665,0.48333333333333334,0.3125
adaptive_value,401,ipw_learner,0.5,240,0.7,0.5,0.95,0.25,0.5,0.5416666666666666
adaptive_value,401,ipw_learner,0.75,240,0.8166666666666667,0.75,0.9958333333333333,0.1791666666666667,0.4888888888888889,0.7291666666666666
adaptive_value,401,dr_learner,0.1,240,0.49583333333333335,0.1,0.55,0.054166666666666696,0.4583333333333333,0.16666666666666666
adaptive_value,401,dr_learner,0.25,240,0.6,0.25,0.7,0.09999999999999998,0.6,0.2916666666666667
adaptive_value,401,dr_learner,0.5,240,0.7291666666666666,0.5,0.95,0.22083333333333333,0.5583333333333333,0.4583333333333333
adaptive_value,401,dr_learner,0.75,240,0.8833333333333333,0.75,0.9958333333333333,0.11250000000000004,0.5777777777777777,0.7083333333333334
adaptive_value,401,reversibility_proxy,0.1,240,0.5166666666666667,0.1,0.55,0.033333333333333326,0.6666666666666666,0.0625
adaptive_value,401,reversibility_proxy,0.25,240,0.6041666666666666,0.25,0.7,0.09583333333333333,0.6166666666666667,0.16666666666666666
adaptive_value,401,reversibility_proxy,0.5,240,0.775,0.5,0.95,0.17499999999999993,0.65,0.3541666666666667
adaptive_value,401,reversibility_proxy,0.75,240,0.8666666666666667,0.75,0.9958333333333333,0.12916666666666665,0.5555555555555556,0.6041666666666666
adaptive_value,503,never_help,0.0,240,0.45,0.0,0.45,0.0,,0.0
adaptive_value,503,always_help,1.0,240,0.9833333333333333,1.0,0.9958333333333333,0.012500000000000067,0.5375,1.0
adaptive_value,503,oracle_value,,240,0.9958333333333333,0.5458333333333333,0.9958333333333333,0.0,1.0,0.10416666666666667
adaptive_value,503,paired_label_oracle,0.1,240,0.5375,0.1,0.55,0.012500000000000067,0.875,0.08333333333333333
adaptive_value,503,paired_label_oracle,0.25,240,0.6625,0.25,0.7,0.03749999999999998,0.85,0.125
adaptive_value,503,paired_label_oracle,0.5,240,0.8166666666666667,0.5,0.95,0.1333333333333333,0.7333333333333333,0.2708333333333333
adaptive_value,503,paired_label_oracle,0.75,240,0.9166666666666666,0.75,0.9958333333333333,0.07916666666666672,0.6277777777777778,0.5208333333333334
adaptive_value,503,failure_risk,0.1,240,0.5166666666666667,0.1,0.55,0.033333333333333326,0.6666666666666666,0.0625
adaptive_value,503,failure_risk,0.25,240,0.6125,0.25,0.7,0.08749999999999991,0.65,0.14583333333333334
adaptive_value,503,failure_risk,0.5,240,0.7625,0.5,0.95,0.1875,0.625,0.4166666666666667
adaptive_value,503,failure_risk,0.75,240,0.8666666666666667,0.75,0.9958333333333333,0.12916666666666665,0.5555555555555556,0.6458333333333334
adaptive_value,503,ensemble_uncertainty,0.1,240,0.5291666666666667,0.1,0.55,0.02083333333333337,0.7916666666666666,0.020833333333333332
adaptive_value,503,ensemble_uncertainty,0.25,240,0.6375,0.25,0.7,0.0625,0.75,0.041666666666666664
adaptive_value,503,ensemble_uncertainty,0.5,240,0.8125,0.5,0.95,0.13749999999999996,0.725,0.10416666666666667
adaptive_value,503,ensemble_uncertainty,0.75,240,0.8958333333333334,0.75,0.9958333333333333,0.09999999999999998,0.6166666666666667,0.4375
adaptive_value,503,s_learner,0.1,240,0.5166666666666667,0.1,0.55,0.033333333333333326,0.7083333333333334,0.020833333333333332
adaptive_value,503,s_learner,0.25,240,0.5958333333333333,0.25,0.7,0.10416666666666663,0.6,0.10416666666666667
adaptive_value,503,s_learner,0.5,240,0.7583333333333333,0.5,0.95,0.19166666666666665,0.6333333333333333,0.2916666666666667
adaptive_value,503,s_learner,0.75,240,0.8833333333333333,0.75,0.9958333333333333,0.11250000000000004,0.6111111111111112,0.5416666666666666
adaptive_value,503,t_learner,0.1,240,0.525,0.1,0.55,0.025000000000000022,0.7916666666666666,0.0625
adaptive_value,503,t_learner,0.25,240,0.6333333333333333,0.25,0.7,0.06666666666666665,0.7333333333333333,0.14583333333333334
adaptive_value,503,t_learner,0.5,240,0.8125,0.5,0.95,0.13749999999999996,0.725,0.22916666666666666
adaptive_value,503,t_learner,0.75,240,0.9583333333333334,0.75,0.9958333333333333,0.03749999999999998,0.6777777777777778,0.4583333333333333
adaptive_value,503,ipw_learner,0.1,240,0.49583333333333335,0.1,0.55,0.054166666666666696,0.4583333333333333,0.125
adaptive_value,503,ipw_learner,0.25,240,0.5791666666666667,0.25,0.7,0.12083333333333324,0.5333333333333333,0.25
adaptive_value,503,ipw_learner,0.5,240,0.7,0.5,0.95,0.25,0.525,0.5625
adaptive_value,503,ipw_learner,0.75,240,0.8,0.75,0.9958333333333333,0.1958333333333333,0.48333333333333334,0.7916666666666666
adaptive_value,503,dr_learner,0.1,240,0.5,0.1,0.55,0.050000000000000044,0.5,0.041666666666666664
adaptive_value,503,dr_learner,0.25,240,0.6208333333333333,0.25,0.7,0.07916666666666661,0.6833333333333333,0.16666666666666666
adaptive_value,503,dr_learner,0.5,240,0.7833333333333333,0.5,0.95,0.16666666666666663,0.675,0.3333333333333333
adaptive_value,503,dr_learner,0.75,240,0.9,0.75,0.9958333333333333,0.09583333333333333,0.6166666666666667,0.5833333333333334
adaptive_value,503,reversibility_proxy,0.1,240,0.5291666666666667,0.1,0.55,0.02083333333333337,0.7916666666666666,0.0625
adaptive_value,503,reversibility_proxy,0.25,240,0.6416666666666667,0.25,0.7,0.05833333333333324,0.7666666666666667,0.125
adaptive_value,503,reversibility_proxy,0.5,240,0.8083333333333333,0.5,0.95,0.1416666666666666,0.7166666666666667,0.125
adaptive_value,503,reversibility_proxy,0.75,240,0.9583333333333334,0.75,0.9958333333333333,0.03749999999999998,0.6777777777777778,0.4375
