episode_id,policy_seed,task,disturbance,step,assistance_observed,outcome_observed,logging_propensity
51,27,bread,action_noise,70,True,1.0,0.5108832
121,127,bread,nominal,10,True,1.0,0.49118543
106,127,milk,object_shift,30,True,1.0,0.5499529
221,227,cereal,nominal,70,True,1.0,0.4819592
128,127,bread,action_noise,70,False,1.0,0.5180454
236,227,cereal,gripper_slip,30,True,1.0,0.63951826
59,27,bread,gripper_slip,110,True,1.0,0.51184547
16,27,can,gripper_slip,50,False,0.0,0.50995785
75,27,cereal,action_delay,70,True,1.0,0.53874874
205,227,bread,object_shift,30,False,1.0,0.52937376
146,127,cereal,object_shift,10,False,0.0,0.4767689
105,127,milk,object_shift,50,True,0.0,0.5280194
195,227,milk,action_delay,130,False,0.0,0.54780996
237,227,cereal,gripper_slip,50,False,0.0,0.5213666
66,27,cereal,object_shift,110,False,0.0,0.5514093
77,27,cereal,gripper_slip,90,False,0.0,0.5626965
165,227,can,object_shift,70,True,1.0,0.54548675
171,227,can,action_noise,110,False,1.0,0.4949934
3,27,can,nominal,30,False,1.0,0.53904796
197,227,milk,gripper_slip,70,True,1.0,0.58672327
155,127,cereal,action_delay,50,False,0.0,0.5355839
45,27,bread,object_shift,30,True,1.0,0.5673951
107,127,milk,object_shift,30,True,1.0,0.5162739
58,27,bread,gripper_slip,70,False,0.0,0.57860315
97,127,can,gripper_slip,30,False,0.0,0.5535455
86,127,can,object_shift,30,True,0.0,0.54129213
11,27,can,action_noise,10,True,1.0,0.5305328
40,27,bread,nominal,130,False,1.0,0.62789917
139,127,bread,gripper_slip,10,False,0.0,0.49834323
219,227,bread,gripper_slip,50,False,0.0,0.5937683
85,127,can,object_shift,70,True,1.0,0.4985052
46,27,bread,object_shift,10,True,1.0,0.52090806
90,127,can,action_noise,50,False,0.0,0.5385688
229,227,cereal,action_noise,90,False,1.0,0.48938715
153,127,cereal,action_delay,50,False,0.0,0.5331475
18,27,can,gripper_slip,130,True,1.0,0.5856255
4,27,can,object_shift,30,False,1.0,0.5129266
22,27,milk,nominal,10,False,1.0,0.5284121
158,127,cereal,gripper_slip,110,False,0.0,0.51689655
168,227,can,action_noise,110,True,1.0,0.50928974
201,227,bread,nominal,130,False,0.0,0.5043724
226,227,cereal,object_shift,30,False,1.0,0.64876664
50,27,bread,action_noise,90,False,1.0,0.52716726
164,227,can,object_shift,30,False,0.0,0.55698216
196,227,milk,gripper_slip,50,True,1.0,0.5069608
110,127,milk,action_noise,30,True,1.0,0.5375553
190,227,milk,action_noise,10,False,1.0,0.5162668
39,27,milk,gripper_slip,70,True,1.0,0.56430274
42,27,bread,nominal,90,False,1.0,0.54261136
214,227,bread,action_delay,70,True,0.0,0.59211665
207,227,bread,object_shift,130,True,0.0,0.5227176
191,227,milk,action_noise,30,True,1.0,0.5661455
103,127,milk,nominal,70,True,0.0,0.4703786
166,227,can,object_shift,30,True,1.0,0.47738558
15,27,can,action_delay,50,False,0.0,0.56848025
199,227,milk,gripper_slip,50,False,1.0,0.5851727
33,27,milk,action_delay,50,True,1.0,0.53321296
216,227,bread,gripper_slip,110,True,1.0,0.4968102
150,127,cereal,action_noise,10,True,1.0,0.5227511
37,27,milk,gripper_slip,90,False,0.0,0.55879074
193,227,milk,action_delay,50,True,1.0,0.5086878
123,127,bread,nominal,10,False,1.0,0.5722292
13,27,can,action_delay,110,True,0.0,0.49810338
206,227,bread,object_shift,70,True,1.0,0.52966994
108,127,milk,action_noise,70,True,1.0,0.51512134
183,227,milk,nominal,50,True,1.0,0.5500761
143,127,cereal,nominal,10,False,1.0,0.5482711
9,27,can,action_noise,90,True,1.0,0.4877611
104,127,milk,object_shift,70,True,1.0,0.5593792
160,227,can,nominal,30,False,1.0,0.55237764
99,127,can,gripper_slip,130,False,0.0,0.48174655
7,27,can,object_shift,70,False,1.0,0.49040017
28,27,milk,action_noise,10,True,1.0,0.529416
17,27,can,gripper_slip,130,False,0.0,0.54018384
25,27,milk,object_shift,70,True,1.0,0.5530071
0,27,can,nominal,30,False,1.0,0.5184839
176,227,can,gripper_slip,30,True,1.0,0.5011243
120,127,bread,nominal,50,False,1.0,0.49520198
115,127,milk,action_delay,30,False,0.0,0.5392542
163,227,can,nominal,70,True,0.0,0.49084568
181,227,milk,nominal,70,False,1.0,0.5385397
20,27,milk,nominal,50,True,1.0,0.51810277
89,127,can,action_noise,110,False,1.0,0.48414752
230,227,cereal,action_noise,70,False,1.0,0.50865704
131,127,bread,action_noise,30,False,1.0,0.45280316
213,227,bread,action_delay,70,True,1.0,0.513562
156,127,cereal,gripper_slip,110,True,0.0,0.51922363
141,127,cereal,nominal,70,False,1.0,0.5126643
177,227,can,gripper_slip,90,False,1.0,0.5525753
175,227,can,action_delay,10,True,1.0,0.49177754
112,127,milk,action_delay,50,True,0.0,0.543043
172,227,can,action_delay,90,True,1.0,0.51484746
53,27,bread,action_delay,30,True,1.0,0.50901467
148,127,cereal,action_noise,10,True,1.0,0.53530097
35,27,milk,action_delay,130,True,0.0,0.553288
132,127,bread,action_delay,130,True,1.0,0.5575987
200,227,bread,nominal,30,False,1.0,0.4964072
88,127,can,action_noise,50,False,1.0,0.48131785
79,27,cereal,gripper_slip,110,True,0.0,0.5093912
136,127,bread,gripper_slip,50,False,0.0,0.5218734
95,127,can,action_delay,130,True,0.0,0.52518106
188,227,milk,action_noise,50,False,1.0,0.5775384
138,127,bread,gripper_slip,70,True,1.0,0.54922074
215,227,bread,action_delay,10,True,1.0,0.551812
44,27,bread,object_shift,90,True,1.0,0.49780068
231,227,cereal,action_noise,110,False,1.0,0.4979895
38,27,milk,gripper_slip,110,True,0.0,0.5443558
208,227,bread,action_noise,110,False,1.0,0.50511897
92,127,can,action_delay,30,False,1.0,0.51411283
61,27,cereal,nominal,70,True,1.0,0.546942
69,27,cereal,action_noise,70,False,1.0,0.532154
71,27,cereal,action_noise,10,False,1.0,0.5193285
101,127,milk,nominal,70,False,1.0,0.52047265
122,127,bread,nominal,30,False,1.0,0.56331706
111,127,milk,action_noise,90,False,0.0,0.55834883
212,227,bread,action_delay,70,False,0.0,0.5198616
6,27,can,object_shift,90,False,1.0,0.49870625
57,27,bread,gripper_slip,50,False,0.0,0.50713176
56,27,bread,gripper_slip,90,True,1.0,0.49910012
192,227,milk,action_delay,90,True,1.0,0.4930697
114,127,milk,action_delay,10,True,1.0,0.60734475
149,127,cereal,action_noise,70,False,1.0,0.49542686
135,127,bread,action_delay,70,True,1.0,0.6481115
98,127,can,gripper_slip,10,False,0.0,0.5274642
225,227,cereal,object_shift,10,False,1.0,0.57594466
179,227,can,gripper_slip,130,False,0.0,0.56713146
137,127,bread,gripper_slip,90,True,1.0,0.61445165
184,227,milk,object_shift,10,False,0.0,0.6052758
144,127,cereal,object_shift,50,True,1.0,0.6126464
203,227,bread,nominal,10,False,1.0,0.5942366
70,27,cereal,action_noise,70,True,0.0,0.6130309
10,27,can,action_noise,90,True,1.0,0.48928636
43,27,bread,nominal,50,False,1.0,0.50460404
109,127,milk,action_noise,90,True,1.0,0.4933048
235,227,cereal,action_delay,90,False,0.0,0.6198743
29,27,milk,action_noise,30,False,1.0,0.52948475
124,127,bread,object_shift,70,True,1.0,0.6109042
174,227,can,action_delay,10,True,1.0,0.5997797
23,27,milk,nominal,70,False,1.0,0.49403125
204,227,bread,object_shift,30,True,1.0,0.59651875
26,27,milk,object_shift,10,True,1.0,0.65490264
80,127,can,nominal,110,True,1.0,0.5414986
170,227,can,action_noise,110,True,1.0,0.6058319
173,227,can,action_delay,110,False,0.0,0.5749055
8,27,can,action_noise,50,False,1.0,0.49721676
125,127,bread,object_shift,130,False,0.0,0.54357475
116,127,milk,gripper_slip,70,True,1.0,0.5681174
102,127,milk,nominal,70,False,1.0,0.51414776
2,27,can,nominal,70,False,1.0,0.4881717
94,127,can,action_delay,110,True,1.0,0.5656288
52,27,bread,action_delay,110,False,0.0,0.5879435
73,27,cereal,action_delay,10,False,0.0,0.6023983
19,27,can,gripper_slip,90,True,1.0,0.62991524
126,127,bread,object_shift,10,False,1.0,0.5385041
60,27,cereal,nominal,50,True,1.0,0.51286364
65,27,cereal,object_shift,90,True,1.0,0.49743006
84,127,can,object_shift,10,True,1.0,0.5144957
239,227,cereal,gripper_slip,50,False,0.0,0.6888409
81,127,can,nominal,110,True,1.0,0.49189568
180,227,milk,nominal,30,True,1.0,0.56095535
169,227,can,action_noise,50,True,1.0,0.5004464
21,27,milk,nominal,30,True,1.0,0.5579508
24,27,milk,object_shift,130,False,0.0,0.64742535
82,127,can,nominal,70,False,1.0,0.49128926
1,27,can,nominal,50,False,1.0,0.5335067
78,27,cereal,gripper_slip,110,True,0.0,0.5944625
147,127,cereal,object_shift,30,False,0.0,0.62523687
118,127,milk,gripper_slip,30,False,0.0,0.53008896
100,127,milk,nominal,10,True,1.0,0.62131226
31,27,milk,action_noise,50,True,1.0,0.4908314
151,127,cereal,action_noise,130,True,1.0,0.5434476
55,27,bread,action_delay,70,False,0.0,0.5745746
167,227,can,object_shift,130,False,1.0,0.50021744
