episode_id,policy_seed,task,disturbance,step,assistance_observed,outcome_observed,logging_propensity
143,127,cereal,nominal,90,True,1.0,0.43179822
144,127,cereal,object_shift,110,True,1.0,0.431373
145,127,cereal,object_shift,70,False,1.0,0.43175033
146,127,cereal,object_shift,30,True,1.0,0.5878645
147,127,cereal,object_shift,110,True,0.0,0.7268652
148,127,cereal,action_noise,110,False,1.0,0.43510124
149,127,cereal,action_noise,50,True,1.0,0.43521112
150,127,cereal,action_noise,10,True,1.0,0.4340993
151,127,cereal,action_noise,130,True,1.0,0.62891185
152,127,cereal,action_delay,30,True,1.0,0.43768626
153,127,cereal,action_delay,110,True,0.0,0.50816995
154,127,cereal,action_delay,130,False,1.0,0.52182925
155,127,cereal,action_delay,130,False,0.0,0.4340261
156,127,cereal,gripper_slip,110,True,0.0,0.9
157,127,cereal,gripper_slip,30,False,0.0,0.43277803
158,127,cereal,gripper_slip,50,False,0.0,0.62154084
159,127,cereal,gripper_slip,130,False,0.0,0.44613954
160,227,can,nominal,30,False,1.0,0.5681112
161,227,can,nominal,50,False,1.0,0.43190524
162,227,can,nominal,70,True,0.0,0.43207508
163,227,can,nominal,50,True,1.0,0.5066036
164,227,can,object_shift,110,True,1.0,0.43911538
165,227,can,object_shift,70,True,1.0,0.578974
166,227,can,object_shift,70,False,1.0,0.4312214
167,227,can,object_shift,10,True,1.0,0.43146655
168,227,can,action_noise,90,False,1.0,0.46570176
169,227,can,action_noise,110,True,1.0,0.4354267
170,227,can,action_noise,70,True,1.0,0.4361519
171,227,can,action_noise,70,True,0.0,0.4331272
172,227,can,action_delay,50,False,0.0,0.5167723
173,227,can,action_delay,10,False,0.0,0.43235594
174,227,can,action_delay,50,True,1.0,0.4964039
175,227,can,action_delay,110,True,1.0,0.43352485
176,227,can,gripper_slip,50,False,0.0,0.62347144
177,227,can,gripper_slip,10,True,1.0,0.43146384
178,227,can,gripper_slip,30,False,0.0,0.43244973
179,227,can,gripper_slip,50,True,1.0,0.9
180,227,milk,nominal,30,False,1.0,0.43199244
181,227,milk,nominal,50,False,1.0,0.43184146
182,227,milk,nominal,10,True,1.0,0.45079455
183,227,milk,nominal,30,True,1.0,0.431555
184,227,milk,object_shift,110,True,1.0,0.51276857
185,227,milk,object_shift,10,True,1.0,0.4315378
186,227,milk,object_shift,90,False,1.0,0.4313468
187,227,milk,object_shift,70,False,1.0,0.43164557
188,227,milk,action_noise,50,False,1.0,0.43448108
189,227,milk,action_noise,30,True,1.0,0.43297094
190,227,milk,action_noise,30,False,1.0,0.46315998
191,227,milk,action_noise,30,False,1.0,0.44054845
192,227,milk,action_delay,90,False,1.0,0.432424
193,227,milk,action_delay,30,True,1.0,0.46400964
194,227,milk,action_delay,110,True,0.0,0.61710966
195,227,milk,action_delay,30,True,1.0,0.49962437
196,227,milk,gripper_slip,130,True,1.0,0.8755151
197,227,milk,gripper_slip,130,True,1.0,0.9
198,227,milk,gripper_slip,30,False,0.0,0.43393508
199,227,milk,gripper_slip,70,False,1.0,0.45518917
200,227,bread,nominal,110,True,1.0,0.44874772
201,227,bread,nominal,90,False,0.0,0.44657996
202,227,bread,nominal,90,False,1.0,0.4311048
203,227,bread,nominal,70,False,1.0,0.43120298
204,227,bread,object_shift,10,False,1.0,0.43318528
205,227,bread,object_shift,50,True,1.0,0.43266964
206,227,bread,object_shift,10,False,0.0,0.43168423
207,227,bread,object_shift,30,True,0.0,0.9
208,227,bread,action_noise,70,False,1.0,0.4319517
209,227,bread,action_noise,70,False,1.0,0.4323955
210,227,bread,action_noise,90,False,1.0,0.43204516
211,227,bread,action_noise,50,True,1.0,0.43310806
212,227,bread,action_delay,110,False,0.0,0.44278464
213,227,bread,action_delay,50,True,1.0,0.497694
214,227,bread,action_delay,10,False,0.0,0.44594678
215,227,bread,action_delay,10,True,1.0,0.44590223
216,227,bread,gripper_slip,110,False,0.0,0.5487618
217,227,bread,gripper_slip,50,False,0.0,0.46958038
218,227,bread,gripper_slip,30,False,0.0,0.432463
219,227,bread,gripper_slip,10,False,0.0,0.4327577
220,227,cereal,nominal,30,True,1.0,0.4338229
221,227,cereal,nominal,90,False,1.0,0.44322392
222,227,cereal,nominal,10,False,1.0,0.43517563
223,227,cereal,nominal,50,False,1.0,0.43104815
224,227,cereal,object_shift,50,False,0.0,0.44491553
225,227,cereal,object_shift,90,False,1.0,0.43085688
226,227,cereal,object_shift,50,True,0.0,0.53145623
227,227,cereal,object_shift,90,True,1.0,0.4309353
228,227,cereal,action_noise,10,True,1.0,0.4450766
229,227,cereal,action_noise,50,False,1.0,0.43545723
230,227,cereal,action_noise,50,True,1.0,0.4311833
231,227,cereal,action_noise,50,False,1.0,0.43131635
232,227,cereal,action_delay,90,False,0.0,0.528601
233,227,cereal,action_delay,10,False,0.0,0.43266755
234,227,cereal,action_delay,10,True,1.0,0.43393114
235,227,cereal,action_delay,90,True,1.0,0.52964246
236,227,cereal,gripper_slip,90,False,0.0,0.5097557
237,227,cereal,gripper_slip,10,True,1.0,0.43474662
238,227,cereal,gripper_slip,90,True,1.0,0.5530508
239,227,cereal,gripper_slip,30,True,1.0,0.43578935
