episode_id,policy_seed,task,disturbance,step,assistance_observed,outcome_observed,logging_propensity
95,127,can,action_delay,30,True,1.0,0.62096614
163,227,can,nominal,50,False,1.0,0.56275135
26,27,milk,object_shift,50,False,0.0,0.7812796
12,27,can,action_delay,90,False,1.0,0.5306876
0,27,can,nominal,110,False,1.0,0.536774
53,27,bread,action_delay,130,False,0.0,0.5083027
120,127,bread,nominal,50,True,1.0,0.7979573
79,27,cereal,gripper_slip,90,False,0.0,0.65771544
154,127,cereal,action_delay,110,True,1.0,0.500719
78,27,cereal,gripper_slip,90,False,0.0,0.67889386
24,27,milk,object_shift,110,False,0.0,0.68307567
2,27,can,nominal,50,True,1.0,0.77580655
168,227,can,action_noise,130,True,0.0,0.53552604
76,27,cereal,gripper_slip,30,False,0.0,0.5193633
220,227,cereal,nominal,10,False,1.0,0.572623
30,27,milk,action_noise,50,False,1.0,0.5248827
20,27,milk,nominal,10,True,1.0,0.6386375
176,227,can,gripper_slip,130,True,1.0,0.65937436
157,127,cereal,gripper_slip,90,True,1.0,0.5762275
214,227,bread,action_delay,90,True,1.0,0.70578486
190,227,milk,action_noise,30,True,0.0,0.7985059
89,127,can,action_noise,130,True,1.0,0.53789985
114,127,milk,action_delay,50,True,1.0,0.8067625
124,127,bread,object_shift,130,True,1.0,0.6864091
172,227,can,action_delay,10,False,0.0,0.5512807
203,227,bread,nominal,70,True,1.0,0.50675684
113,127,milk,action_delay,90,True,0.0,0.65595186
137,127,bread,gripper_slip,70,False,0.0,0.6192486
61,27,cereal,nominal,10,True,1.0,0.54051024
58,27,bread,gripper_slip,30,True,1.0,0.7061112
9,27,can,action_noise,30,True,1.0,0.7762162
156,127,cereal,gripper_slip,110,True,0.0,0.6532045
106,127,milk,object_shift,130,True,1.0,0.7020322
10,27,can,action_noise,70,True,0.0,0.5223906
111,127,milk,action_noise,70,False,0.0,0.6225927
65,27,cereal,object_shift,10,True,1.0,0.54667217
36,27,milk,gripper_slip,70,True,0.0,0.67609173
227,227,cereal,object_shift,30,False,1.0,0.6926849
187,227,milk,object_shift,90,True,1.0,0.5238799
230,227,cereal,action_noise,30,False,1.0,0.72713715
165,227,can,object_shift,30,True,1.0,0.71568286
83,127,can,nominal,70,True,1.0,0.5030436
208,227,bread,action_noise,30,True,1.0,0.6276915
159,127,cereal,gripper_slip,10,True,1.0,0.56666225
150,127,cereal,action_noise,10,False,1.0,0.56934667
145,127,cereal,object_shift,70,True,1.0,0.54447716
178,227,can,gripper_slip,110,True,0.0,0.59701115
57,27,bread,gripper_slip,30,False,0.0,0.6771582
207,227,bread,object_shift,90,True,0.0,0.5490476
35,27,milk,action_delay,90,True,0.0,0.70676255
194,227,milk,action_delay,130,False,0.0,0.6140341
191,227,milk,action_noise,30,True,1.0,0.79917765
