episode_id,policy_seed,task,disturbance,step,assistance_observed,outcome_observed,logging_propensity
142,127,cereal,nominal,70,True,1.0,0.41916057
143,127,cereal,nominal,90,False,1.0,0.42055762
144,127,cereal,object_shift,10,False,1.0,0.42362186
145,127,cereal,object_shift,70,True,1.0,0.42048135
146,127,cereal,object_shift,10,False,0.0,0.42184952
147,127,cereal,object_shift,30,False,0.0,0.6561918
148,127,cereal,action_noise,10,False,1.0,0.5453081
149,127,cereal,action_noise,70,True,1.0,0.41960824
150,127,cereal,action_noise,10,True,1.0,0.42422423
151,127,cereal,action_noise,50,False,1.0,0.5409415
152,127,cereal,action_delay,50,False,0.0,0.5355043
153,127,cereal,action_delay,50,True,1.0,0.9
154,127,cereal,action_delay,110,True,1.0,0.49473184
155,127,cereal,action_delay,110,False,0.0,0.4265466
156,127,cereal,gripper_slip,110,True,0.0,0.9
157,127,cereal,gripper_slip,90,True,1.0,0.6908708
158,127,cereal,gripper_slip,70,True,1.0,0.4764413
159,127,cereal,gripper_slip,10,False,0.0,0.42385322
160,227,can,nominal,30,True,1.0,0.63628244
161,227,can,nominal,30,True,1.0,0.4286533
162,227,can,nominal,70,False,1.0,0.4209986
163,227,can,nominal,50,False,1.0,0.5404221
164,227,can,object_shift,110,False,0.0,0.43223006
165,227,can,object_shift,30,True,1.0,0.4472325
166,227,can,object_shift,10,False,1.0,0.419571
167,227,can,object_shift,130,False,1.0,0.42575458
168,227,can,action_noise,130,True,0.0,0.42511493
169,227,can,action_noise,110,True,1.0,0.4263412
170,227,can,action_noise,110,True,1.0,0.8068645
171,227,can,action_noise,90,False,1.0,0.42230314
172,227,can,action_delay,10,True,1.0,0.42099038
173,227,can,action_delay,110,True,0.0,0.48342845
174,227,can,action_delay,90,False,0.0,0.5859587
175,227,can,action_delay,130,True,1.0,0.49800417
176,227,can,gripper_slip,130,False,0.0,0.6113363
177,227,can,gripper_slip,70,False,1.0,0.53311986
178,227,can,gripper_slip,110,False,0.0,0.49757022
179,227,can,gripper_slip,130,False,0.0,0.4617339
180,227,milk,nominal,30,True,1.0,0.42086694
181,227,milk,nominal,50,True,1.0,0.42062652
182,227,milk,nominal,30,True,1.0,0.4195842
183,227,milk,nominal,30,False,1.0,0.4201703
184,227,milk,object_shift,130,False,0.0,0.5928165
185,227,milk,object_shift,10,True,1.0,0.42014295
186,227,milk,object_shift,90,False,1.0,0.41983882
187,227,milk,object_shift,90,False,1.0,0.42958254
188,227,milk,action_noise,10,False,1.0,0.44964302
189,227,milk,action_noise,70,False,1.0,0.42078626
190,227,milk,action_noise,30,False,1.0,0.47077724
191,227,milk,action_noise,30,True,1.0,0.43452027
192,227,milk,action_delay,90,False,1.0,0.4215544
193,227,milk,action_delay,10,False,0.0,0.41980737
194,227,milk,action_delay,130,False,0.0,0.6999682
195,227,milk,action_delay,30,False,0.0,0.52928567
196,227,milk,gripper_slip,90,False,0.0,0.42126736
197,227,milk,gripper_slip,90,False,0.0,0.6180902
198,227,milk,gripper_slip,70,True,1.0,0.44026303
199,227,milk,gripper_slip,50,False,1.0,0.43288144
200,227,bread,nominal,50,False,1.0,0.42231685
201,227,bread,nominal,30,True,1.0,0.4508513
202,227,bread,nominal,50,True,1.0,0.42124513
203,227,bread,nominal,70,False,1.0,0.4196098
204,227,bread,object_shift,110,True,1.0,0.42612323
205,227,bread,object_shift,10,True,1.0,0.4240035
206,227,bread,object_shift,130,False,0.0,0.63147676
207,227,bread,object_shift,90,False,0.0,0.9
208,227,bread,action_noise,30,False,1.0,0.42098793
209,227,bread,action_noise,70,False,1.0,0.42150894
210,227,bread,action_noise,90,True,1.0,0.42095092
211,227,bread,action_noise,10,False,1.0,0.4214906
212,227,bread,action_delay,130,False,0.0,0.48524588
213,227,bread,action_delay,50,False,0.0,0.52619994
214,227,bread,action_delay,90,True,1.0,0.7240657
215,227,bread,action_delay,70,True,1.0,0.7404069
216,227,bread,gripper_slip,110,True,1.0,0.60669184
217,227,bread,gripper_slip,10,True,1.0,0.42856082
218,227,bread,gripper_slip,70,True,1.0,0.9
219,227,bread,gripper_slip,10,False,0.0,0.42208603
220,227,cereal,nominal,10,True,1.0,0.4265549
221,227,cereal,nominal,30,False,1.0,0.42096367
222,227,cereal,nominal,30,False,1.0,0.42009416
223,227,cereal,nominal,30,False,1.0,0.43109295
224,227,cereal,object_shift,70,False,0.0,0.45187783
225,227,cereal,object_shift,110,True,1.0,0.44055483
226,227,cereal,object_shift,70,False,1.0,0.4197106
227,227,cereal,object_shift,30,True,1.0,0.4214786
228,227,cereal,action_noise,70,False,1.0,0.41987315
229,227,cereal,action_noise,90,False,1.0,0.42093465
230,227,cereal,action_noise,30,True,1.0,0.42168626
231,227,cereal,action_noise,50,False,1.0,0.41979027
232,227,cereal,action_delay,110,False,0.0,0.49602467
233,227,cereal,action_delay,130,False,0.0,0.7660185
234,227,cereal,action_delay,90,True,0.0,0.509484
235,227,cereal,action_delay,50,True,1.0,0.8140192
236,227,cereal,gripper_slip,30,False,0.0,0.4231205
237,227,cereal,gripper_slip,30,False,0.0,0.42292038
238,227,cereal,gripper_slip,90,True,1.0,0.6133047
239,227,cereal,gripper_slip,10,True,1.0,0.41963837
