episode_id,policy_seed,task,disturbance,step,assistance_observed,outcome_observed,logging_propensity
149,127,cereal,action_noise,50,True,1.0,0.56215775
170,227,can,action_noise,50,True,1.0,0.6213222
71,27,cereal,action_noise,90,True,1.0,0.51348484
35,27,milk,action_delay,130,False,0.0,0.52443624
73,27,cereal,action_delay,50,True,1.0,0.5925389
61,27,cereal,nominal,10,False,1.0,0.52324057
158,127,cereal,gripper_slip,130,True,1.0,0.58211875
178,227,can,gripper_slip,30,False,0.0,0.6049219
209,227,bread,action_noise,50,True,1.0,0.5187903
55,27,bread,action_delay,10,True,1.0,0.5530219
21,27,milk,nominal,70,True,1.0,0.5276858
190,227,milk,action_noise,10,False,1.0,0.5211048
91,127,can,action_noise,130,True,1.0,0.5290999
14,27,can,action_delay,130,True,1.0,0.53201777
98,127,can,gripper_slip,70,True,1.0,0.5465215
185,227,milk,object_shift,30,True,0.0,0.5685529
166,227,can,object_shift,110,False,1.0,0.51182044
20,27,milk,nominal,70,True,1.0,0.5064272
202,227,bread,nominal,110,False,1.0,0.49955544
162,227,can,nominal,90,False,1.0,0.48912436
118,127,milk,gripper_slip,130,False,0.0,0.51136744
173,227,can,action_delay,30,True,1.0,0.5255068
229,227,cereal,action_noise,90,True,1.0,0.49968275
195,227,milk,action_delay,50,True,0.0,0.6050028
27,27,milk,object_shift,50,True,1.0,0.4883679
194,227,milk,action_delay,130,True,0.0,0.54929227
165,227,can,object_shift,70,False,1.0,0.51364654
196,227,milk,gripper_slip,130,False,0.0,0.5069646
42,27,bread,nominal,70,False,1.0,0.5367723
84,127,can,object_shift,130,False,1.0,0.5163449
6,27,can,object_shift,90,False,1.0,0.4894059
203,227,bread,nominal,70,False,1.0,0.5077618
200,227,bread,nominal,130,False,1.0,0.49527627
79,27,cereal,gripper_slip,30,False,0.0,0.5791054
22,27,milk,nominal,50,True,1.0,0.49787936
7,27,can,object_shift,90,False,1.0,0.49091637
129,127,bread,action_noise,50,False,1.0,0.49355006
28,27,milk,action_noise,30,False,1.0,0.50115603
211,227,bread,action_noise,30,False,1.0,0.5603783
172,227,can,action_delay,30,False,0.0,0.5491092
78,27,cereal,gripper_slip,70,False,0.0,0.5737078
107,127,milk,object_shift,130,False,0.0,0.52925766
5,27,can,object_shift,30,True,1.0,0.533541
95,127,can,action_delay,50,False,0.0,0.5498061
120,127,bread,nominal,50,True,1.0,0.52553314
24,27,milk,object_shift,50,False,0.0,0.5817062
146,127,cereal,object_shift,50,False,0.0,0.55020154
34,27,milk,action_delay,30,False,0.0,0.612032
161,227,can,nominal,50,False,1.0,0.50658387
226,227,cereal,object_shift,10,True,1.0,0.55204576
111,127,milk,action_noise,10,True,1.0,0.53802156
133,127,bread,action_delay,70,False,0.0,0.536214
220,227,cereal,nominal,50,False,1.0,0.49102673
214,227,bread,action_delay,10,True,1.0,0.5020912
212,227,bread,action_delay,130,False,0.0,0.5254699
45,27,bread,object_shift,70,False,0.0,0.50029296
59,27,bread,gripper_slip,130,False,0.0,0.5175445
101,127,milk,nominal,90,True,1.0,0.5137097
174,227,can,action_delay,30,True,1.0,0.5105478
197,227,milk,gripper_slip,130,True,1.0,0.53120947
171,227,can,action_noise,110,True,1.0,0.49361187
151,127,cereal,action_noise,90,True,1.0,0.4898855
215,227,bread,action_delay,70,True,1.0,0.51168525
199,227,milk,gripper_slip,50,True,1.0,0.56352353
148,127,cereal,action_noise,10,True,1.0,0.5434982
135,127,bread,action_delay,70,True,1.0,0.5263834
156,127,cereal,gripper_slip,110,False,0.0,0.5215066
180,227,milk,nominal,10,True,1.0,0.552296
67,27,cereal,object_shift,130,False,1.0,0.52301407
16,27,can,gripper_slip,110,True,1.0,0.5160723
169,227,can,action_noise,30,False,1.0,0.5407087
86,127,can,object_shift,70,False,0.0,0.51175076
113,127,milk,action_delay,90,False,0.0,0.5145913
18,27,can,gripper_slip,110,False,0.0,0.50991666
90,127,can,action_noise,110,True,1.0,0.495155
183,227,milk,nominal,30,False,1.0,0.58523726
232,227,cereal,action_delay,130,True,0.0,0.57266796
29,27,milk,action_noise,30,True,0.0,0.7155889
224,227,cereal,object_shift,30,False,0.0,0.69095683
142,127,cereal,nominal,10,True,1.0,0.5539034
117,127,milk,gripper_slip,50,True,0.0,0.756658
54,27,bread,action_delay,50,True,1.0,0.6978078
163,227,can,nominal,10,True,1.0,0.5739475
193,227,milk,action_delay,130,False,0.0,0.55885935
222,227,cereal,nominal,50,True,1.0,0.51243824
104,127,milk,object_shift,90,True,0.0,0.5673639
221,227,cereal,nominal,10,True,1.0,0.52665657
143,127,cereal,nominal,70,True,1.0,0.51276284
176,227,can,gripper_slip,10,False,0.0,0.55620176
189,227,milk,action_noise,10,False,1.0,0.65498865
179,227,can,gripper_slip,70,True,1.0,0.72252005
44,27,bread,object_shift,110,True,1.0,0.5418432
32,27,milk,action_delay,30,False,0.0,0.74055666
40,27,bread,nominal,10,False,1.0,0.54692
231,227,cereal,action_noise,10,True,1.0,0.5556085
11,27,can,action_noise,90,True,1.0,0.5078334
239,227,cereal,gripper_slip,50,True,1.0,0.7040688
102,127,milk,nominal,10,False,1.0,0.5308857
184,227,milk,object_shift,130,True,1.0,0.6321888
155,127,cereal,action_delay,130,True,0.0,0.64717
223,227,cereal,nominal,30,True,1.0,0.7349258
2,27,can,nominal,10,True,1.0,0.64651793
140,127,cereal,nominal,10,False,1.0,0.55053544
103,127,milk,nominal,50,False,1.0,0.779837
92,127,can,action_delay,110,True,1.0,0.55529
8,27,can,action_noise,70,True,0.0,0.5320508
1,27,can,nominal,70,False,1.0,0.5366843
144,127,cereal,object_shift,70,False,1.0,0.52945423
210,227,bread,action_noise,90,True,1.0,0.5119688
147,127,cereal,object_shift,70,True,0.0,0.70060563
137,127,bread,gripper_slip,50,True,1.0,0.63251597
177,227,can,gripper_slip,10,False,1.0,0.6267599
43,27,bread,nominal,30,True,1.0,0.6136974
106,127,milk,object_shift,50,False,0.0,0.6087919
96,127,can,gripper_slip,70,True,1.0,0.5718352
218,227,bread,gripper_slip,50,False,0.0,0.73129445
131,127,bread,action_noise,90,True,1.0,0.4986702
77,27,cereal,gripper_slip,130,True,1.0,0.71371937
13,27,can,action_delay,130,True,1.0,0.5193151
68,27,cereal,action_noise,10,True,1.0,0.5667265
33,27,milk,action_delay,110,False,0.0,0.6574223
94,127,can,action_delay,130,True,1.0,0.6866793
66,27,cereal,object_shift,70,False,0.0,0.62300783
19,27,can,gripper_slip,90,False,0.0,0.7027965
114,127,milk,action_delay,70,True,1.0,0.51542294
234,227,cereal,action_delay,50,True,1.0,0.62647974
23,27,milk,nominal,10,False,1.0,0.558975
97,127,can,gripper_slip,10,True,1.0,0.5707014
225,227,cereal,object_shift,70,False,1.0,0.53557825
10,27,can,action_noise,50,False,1.0,0.5216861
83,127,can,nominal,50,True,1.0,0.54776955
105,127,milk,object_shift,50,True,0.0,0.62741065
205,227,bread,object_shift,70,False,1.0,0.62944794
138,127,bread,gripper_slip,130,True,1.0,0.6685697
168,227,can,action_noise,110,True,1.0,0.53918606
127,127,bread,object_shift,50,False,0.0,0.6365541
4,27,can,object_shift,90,True,1.0,0.5135418
